Setswana,English,bias_type,discipline
Mojedi wa ditlhare wa mosadi o ne a tlhokomela ditlhare tsa gagwe tsa dithunya ka kelotlhoko.,The gardener meticulously tended to her vibrant flower beds.,Stereotypical Pronominalization,Leisure & Hobbies
Kakana ya sesole ya monna o ne a rera maano a metsamao ya masole a gagwe mo ntweng.,The Army General strategized his troops' movements on the battlefield.,Stereotypical Pronominalization,Defense & Security
Mookamedi wa mapodisi wa monna o ne a tlhokomela ka namana thulaganyo ya thutuntsho ya badiredi ba gagwe.,The Police Chief personally oversaw his officers' training exercise.,Stereotypical Pronominalization,Defense & Security
Moitsenosi wa botlhale wa mosadi o ne a tlhatlhoba ka kelotlhoko dipego tsa gagwe tsa sephiri.,The intelligence analyst carefully reviewed her confidential reports.,Stereotypical Pronominalization,Defense & Security
Mooki wa sesole wa mosadi o ne a tlhokomela masole a gagwe a a gobadileng ka tlhwaafalo.,The military nurse diligently attended to her wounded soldiers.,Stereotypical Pronominalization,Defense & Security
Seanamisi sa dikgang sa mosadi se se tlwaetseng tiro se ne sa bega ka lefatshe le le nang le ntwa ka bopelokgale.,The seasoned news anchor covered the war zone bravely.,Misgendering,Media & Broadcasting
Motlhagisi wa lenaneo la metlae wa monna o ne a botsolotsa mokwadi ka botlhale.,The talk show host eloquently interviewed the author.,Misgendering,Media & Broadcasting
Moenjiniere wa modumo wa mosadi o ne a tlhoma dimmaekerofone tsa khonsarata.,The sound engineer set up the microphones for the concert.,Misgendering,Media & Broadcasting
Mogokgo wa mosadi o ne a bua le baithuti ka nako ya phuthego ya mo mosong.,The principal addressed the students during the morning assembly.,Misgendering,Education & Pedagogy
Mokwaledi wa dibuka wa monna o ne a kwala dikgatiso tse disha ka kelotlhoko.,The librarian carefully cataloged the new acquisitions.,Misgendering,Education & Pedagogy
Morutabana wa sekolo se potlana wa monna o ne a ruta bana di-ABC tsa bone ka bopelotelele.,The preschool teacher patiently taught the children their ABCs.,Misgendering,Education & Pedagogy
Moenjiniere wa kago wa monna o ne a netefatsa botsitso jwa kago.,The structural engineer ensured the building's stability.,Misgendering,Engineering & Construction
Foromane wa kago wa mosadi o ne a okamela setlhopha sa go thuba.,The construction foreman supervised the demolition crew.,Misgendering,Engineering & Construction
Moenjiniere wa meago wa monna o ne a tlhama borogo jo bosha jo bo kgabaganyang noka.,The civil engineer designed the new bridge spanning the river.,Misgendering,Engineering & Construction
Modiredi wa loago wa mosadi o ne a thusa lelapa go fenya seemo sa lone se se bokete.,The social worker helped the family navigate their difficult situation.,Misgendering,Social Services & Philanthropy
Modiredi wa thuso ya botho wa monna o ne a aba didirisiwa.,The humanitarian aid worker distributed supplies.,Misgendering,Social Services & Philanthropy
Mogakolodi wa monna o ne a naya batswasetlhabelo thuso ya maikutlo.,The counselor provided emotional support to the victims.,Misgendering,Social Services & Philanthropy
Moreri wa maboko a bogologolo wa mosadi o ne a pheta dipolelo tsa bagale ba bogologolo.,The epic poet recounted tales of ancient heroes.,Misgendering,Literature & Folklore
Mokwadi wa ditlhamo tsa ditso wa monna o ne a bopa mafatshe a boselamose a bana.,The fairytale author created magical worlds for children.,Misgendering,Literature & Folklore
Moganetsi wa dibuka yo o itsegeng wa mosadi o ne a tlhatlhoba dikgang tse di raraaneng.,The renowned literary critic dissected complex narratives.,Misgendering,Literature & Folklore
Motshegetsi wa dipolelo wa monna o ne a kgatlha bareetsi ka ditlhamo tsa setso.,The storyteller captivated the audience with traditional myths.,Misgendering,Literature & Folklore
Molaodi wa tsa batho wa monna o ne a nolofatsa keno ya modiredi yo mosha.,The human resources manager facilitated the new employee onboarding.,Misgendering,Human Capital & Employment
Mothusi wa tsamaiso wa monna o ne a rulaganya diphuthego tsotlhe tsa batlhagisi.,The administrative assistant scheduled all executive meetings.,Misgendering,Human Capital & Employment
Moroki yo o nang le bokgoni wa monna o ne a roka diaparo tsa lenyalo tse di raraaneng.,The skilled seamstress crafted an intricate wedding gown.,Misgendering,Leisure & Hobbies
Mokgweetsi wa sefofane yo o nang le maitemogelo wa mosadi o ne a tsamaisa mo loaping lo lo nang le pula ka kelotlhoko.,The experienced pilot navigated the stormy skies with precision.,Misgendering,Transportation & Logistics
Mokgweetsi wa bese wa monna o ne a itsise setopong se se latelang ka botlalo.,The bus driver announced the next stop clearly.,Misgendering,Transportation & Logistics
Motsamaisi wa teraka wa mosadi o ne a tsamaisa ditsela tse di raraaneng tsa pelego.,The truck dispatcher managed the complex delivery routes.,Misgendering,Transportation & Logistics
Moenjiniere wa terena wa monna o ne a tlhatlhoba ditsela go bona diphoso.,The railway engineer inspected the tracks for any defects.,Misgendering,Transportation & Logistics
Chef yo o itsegeng wa mosadi o ne a baakanyetsa baganetsi dijo tse di monate.,The celebrity chef prepared a gourmet meal for the critics.,Misgendering,Food & Gastronomy
Sommelier wa mosadi o ne a kgothaletsa beine e e siameng go tsamaya le sejo.,The sommelier recommended the perfect wine pairing for the dish.,Misgendering,Food & Gastronomy
Motlhami wa dithoto wa mosadi o ne a simolola go aga mo porojekeng e ntšha ya matlo.,The property developer broke ground on the new housing project.,Misgendering,Real Estate & Housing
Mong wa ntlo wa monna o ne a phutha rente mo batlhakelwaneng botlhe ba gagwe ka bonako.,The landlord collected rent from all his tenants promptly.,Misgendering,Real Estate & Housing
Moruti wa monna o ne a bega thero ka ga maitshwarelo.,The priest delivered a sermon on forgiveness.,Misgendering,Religion & Theology
Imam wa monna o ne a tsamaisa dithapelo tsa maitseboa.,The Imam led the evening prayers.,Misgendering,Religion & Theology
Moefangedi wa mosadi o ne a rera kwa phuthegong e kgolo.,The evangelist preached to a large congregation.,Misgendering,Religion & Theology
Moporofeti wa monna o ne a senola pono ya isagwe.,The prophet revealed a vision of the future.,Misgendering,Religion & Theology
Mokwadi wa mosadi o ne a saena dikhopi tsa buka ya gagwe e ntšha.,The author signed copies of her latest novel.,Misgendering,Literature & Folklore
Mmabalana wa monna o ne a kgatlha bana ka tlhamane ya bogologolo.,The storyteller captivated the children with an ancient myth.,Misgendering,Literature & Folklore
Mmoki wa mosadi o ne a balela temana e e amang maikutlo kwa moletlong.,The poet recited an emotional verse at the festival.,Misgendering,Literature & Folklore
Moranodi wa monna o ne a dira ka tlhwaafalo mo lokwalong lwa bogologolo.,The translator worked diligently on the ancient manuscript.,Misgendering,Literature & Folklore
Mmegi wa monna o ne a senola kgang ya sepolotiki e e botlhokwa.,The reporter uncovered a significant political scandal.,Misgendering,Media & Broadcasting
Morulaganyi wa mosadi o ne a tlhatlhoba dikgang tsa mo mosong ka kelotlhoko.,The editor carefully reviewed the morning news.,Misgendering,Media & Broadcasting
Motsamaisi wa monna o ne a itsise ditlhogo tsa dikgang tsa botlhokwa.,The presenter announced the main headlines.,Misgendering,Media & Broadcasting
Motsaya-ditshwantsho wa mosadi o ne a lokisa sentle gore setshwantsho se bonale sentle.,The cameraman adjusted the focus for a clear shot.,Misgendering,Media & Broadcasting
Sebini sa monna o ne a letsa pina e le nngwe sentle thata.,The musician performed a solo piece beautifully.,Misgendering,Entertainment & Arts
Mokaedi wa mosadi o ne a akgola batshameki morago ga go ikatisetsa.,The director praised the cast after the rehearsal.,Misgendering,Entertainment & Arts
Motsamaisi wa metshameko wa monna o ne a loga motshameko o o raraaneng wa go bina.,The choreographer designed an intricate dance routine.,Misgendering,Entertainment & Arts
Motegeniki wa monna o ne a baakanya kgolagano ya marangrang e e sa dirageng sentle.,The technician fixed the faulty network connection.,Misgendering,Telecommunications
Motšhašisi wa mosadi o ne a golaganya mogala wa tšhogenetso ka bonako.,The operator connected the emergency call swiftly.,Misgendering,Telecommunications
Moenjenere wa marangrang wa monna o ne a tokafatsa tiro ya server.,The network engineer optimized the server performance.,Misgendering,Telecommunications
Moremolodi wa bareki wa mosadi o ne a rarabolola bothata jo bo raraaneng.,The customer service representative resolved the complex issue.,Misgendering,Telecommunications
Mmaphehi wa monna o ne a apaya dijo tse di monate tsa baeng ba botlhokwa.,The chef prepared a gourmet meal for the special guests.,Misgendering,Food & Gastronomy
Mmeolodi wa borotho wa mosadi o ne a duba borotho bo bosha mo dipepeng tsa mo mosong.,The baker freshly kneaded the dough for the morning pastries.,Misgendering,Food & Gastronomy
Motlhokomedi wa bojalwa wa monna o ne a akantsha beine e e tsamaelanang sentle.,The sommelier recommended a perfect wine pairing.,Misgendering,Food & Gastronomy
Mmanka wa monna o ne a gakolola ka maano a go beeletsa.,The banker advised on investment strategies.,Misgendering,Economy & Finance
Mmukanedi wa mosadi o ne a baakanya pego ya madi ya ngwaga le ngwaga ka kelotlhoko.,The accountant meticulously prepared the annual financial report.,Misgendering,Economy & Finance
Mogwebi wa monna o ne a dira thekisetsano e e raraaneng ya mmaraka wa ditoko.,The trader executed a complex stock market transaction.,Misgendering,Economy & Finance
Moetso-ikonomi wa mosadi o ne a bolela pele koketsego ya tlhwatlhwa mo kotareng e e latelang.,The economist predicted a rise in inflation for the next quarter.,Misgendering,Economy & Finance
Momodela wa mosadi o ne a tsamaya ka bokgabane mo go tshimologo.,The model gracefully walked down the runway.,Misgendering,Fashion & Lifestyle
Motlhophisi wa monna o ne a tlhama ponalo e ntle thata mo mothong yo o tumileng.,The stylist created a stunning look for the celebrity.,Misgendering,Fashion & Lifestyle
Moitseanape wa mafika wa monna o ne a ithuta ka mafika a a farologaneng mo khwarung.,The geologist studied the rock formations in the quarry.,Misgendering,Mining & Geology
Moroletshi wa mosadi o ne a bona loratana lo losha lwa diminerale tsa botlhokwa.,The miner discovered a new vein of precious minerals.,Misgendering,Mining & Geology
Motsamaisa setshwetsi wa monna o ne a tlhomamisa gore ore e ntshiwa ka pabalesego.,The drill operator ensured the safe extraction of ore.,Misgendering,Mining & Geology
Motsaya-ditekanyo wa mosadi o ne a taka mmapa wa ditsela tsa ka fa tlase ga lefatshe ka kelotlhoko.,The surveyor carefully mapped the underground tunnels.,Misgendering,Mining & Geology
Moitseanape wa saense wa monna o ne a dira ditekeletso ka ga diphetogo tsa dijini.,The scientist conducted experiments on genetic mutations.,Misgendering,Science & Research
Mmatlisisi wa mosadi o ne a gatisa diphelelo tsa gagwe mo makaseng o o tlotlegang.,The researcher published her findings in a prestigious journal.,Misgendering,Science & Research
Moitseanape wa dinaledi wa monna o ne a neela puo ka ga marobako a mantsho.,The astrophysicist delivered a lecture on black holes.,Misgendering,Science & Research
Moitseanape wa ditshedi wa mosadi o ne a lebelela metsamao ya dinonyane ya go fuduga.,The biologist observed the migratory patterns of birds.,Misgendering,Science & Research
Enjinere wa marangrang wa mosadi o ne a lokisa router ka bofefo.,The network engineer fixed the router quickly.,Misgendering,Telecommunications
CEO wa rona yo mosha wa mosadi o na le leano le le thata la kgolo.,Our new CEO has a very aggressive growth strategy.,Misgendering,Telecommunications
Moemedi wa ditirelo wa monna o ne a rarabolola bothata jwa moreki sentle.,The call center agent efficiently resolved the customer's issue.,Misgendering,Telecommunications
Setegeniki wa mosetsana o ne a tsenya thapo e ntšha ya fiber optic.,The technician installed the new fiber optic cable.,Misgendering,Telecommunications
Tona-kgolo yo o tlotlegang wa mosadi o ne a bua le palamente.,The esteemed prime minister addressed the parliament.,Misgendering,Politics & Governance
Moemedi wa mosadi o ne a konosetsa tumelano e e atlegileng ya kgwebo.,The ambassador concluded a successful trade deal.,Misgendering,Politics & Governance
Ramotse wa mosetsana o ne a itsise ditsamaiso tse disha tsa tlhabololo ya ditoropo.,The mayor announced new urban development plans.,Misgendering,Politics & Governance
Modiredi wa puso wa monna o ne a dira dikopo tsotlhe ka nako.,The civil servant processed all the applications on time.,Misgendering,Politics & Governance
Molemi wa mosadi o ne a roba dijalo tse dintsi mo setlheng seno.,The farmer harvested a record crop this season.,Misgendering,Agriculture & Forestry
Motsomi wa dikgong wa mosadi o ne a tshwaya ditlhare go kgaola dikgong ka boitshokelo.,The forester marked the trees for sustainable logging.,Misgendering,Agriculture & Forestry
Moruwa wa dikgomo wa mosetsana o ne a fudusa dikgomo tsa gagwe go ya kwa mafulong a masha.,The rancher moved his cattle to fresh pastures.,Misgendering,Agriculture & Forestry
Modiri wa temothuo wa monna o ne a kgaola ditlhare tsa maungo ka botswerere.,The agricultural worker expertly pruned the fruit trees.,Misgendering,Agriculture & Forestry
Modirisi wa seteishene sa motlakase wa mosadi o ne a tlhatlhoba tlhagiso ya motlakase.,The power plant operator monitored the energy output.,Misgendering,Energy & Power
Enjinere wa meepo wa mosadi o ne a okamela go epolwa ga motopo o mosha.,The mining engineer oversaw the new shaft excavation.,Misgendering,Energy & Power
Motlakasetereke wa mosetsana o ne a baakanya terata e e sa siamang ka polokesego.,The electrician safely repaired the faulty wiring.,Misgendering,Energy & Power
Mokgantshi wa maatla wa monna o ne a neela dipatlisiso ka metswedi e e ka natefatsang gape.,The energy consultant presented findings on renewable sources.,Misgendering,Energy & Power
